show_id,show_date,year,tour_id,tour,venue,city,state,country,has_setlist,show_order
1595185299,2019-07-27,2019,7,Summer Tour 2019,Peach Music Festival,Scranton,PA,USA,true,1
1613620791,2019-08-08,2019,7,Summer Tour 2019,Otus Supply,Ferndale,MI,USA,true,1
1614299084,2019-08-09,2019,7,Summer Tour 2019,Cowpie Music Festival,Caledonia,MI,USA,true,1
1614298417,2019-08-10,2019,7,Summer Tour 2019,The Mousetrap,Indianapolis,IN,USA,true,1
1614297985,2019-08-14,2019,7,Summer Tour 2019,Skully's Music-Diner,Columbus,OH,USA,true,1
1613621323,2019-08-16,2019,7,Summer Tour 2019,Birds of a Feather Music & Arts Festival,Morning View,KY,USA,true,1
1613621568,2019-08-17,2019,7,Summer Tour 2019,Birds of a Feather Music & Arts Festival,Morning View,KY,USA,true,1
1613618864,2019-08-22,2019,7,Summer Tour 2019,Night Lights Music Festival,Sherman,NY,USA,true,1
1613615869,2019-09-01,2019,1,,Silk Fest,Granby,CT,USA,true,1
1613615034,2019-09-06,2019,7,Summer Tour 2019,Sprout Music Collective,West Chester,PA,USA,true,1
1613613861,2019-09-07,2019,7,Summer Tour 2019,Valley Fusion Festival,Capon Bridge,WV,USA,true,1
1613613251,2019-09-14,2019,1,,Private Party,Norwalk,CT,USA,true,1
1608183761,2019-09-18,2019,7,Summer Tour 2019,Coopers Lake,Slippery Rock,PA,USA,true,1
1613535674,2019-09-19,2019,7,Summer Tour 2019,Coopers Lake,Slippery Rock,PA,USA,true,2
1613534872,2019-09-21,2019,7,Summer Tour 2019,Coopers Lake,Slippery Rock,PA,USA,true,1
1601962402,2019-10-05,2019,1,,Barberry Hill Farm,Madison,CT,USA,true,1
1608535941,2019-10-18,2019,5,Fall Tour 2019,Parish Public House,Albany,NY,USA,true,1
1613528677,2019-10-19,2019,5,Fall Tour 2019,Sonia,Cambridge,MA,USA,true,1
1613527259,2019-10-25,2019,5,Fall Tour 2019,River Street Jazz Cafe,Plains,PA,USA,true,1
1613526499,2019-10-31,2019,5,Fall Tour 2019,The Mercury Lounge,New York,NY,USA,true,1
1613511263,2019-11-02,2019,5,Fall Tour 2019,College Street Music Hall,New Haven,CT,USA,true,1
1613508165,2019-11-07,2019,5,Fall Tour 2019,XL Live,Harrisburg,PA,USA,true,1
1616454806,2019-11-08,2019,5,Fall Tour 2019,9:30 Club,Washington,DC,USA,true,1
1613507639,2019-11-09,2019,5,Fall Tour 2019,Hampden-Sydney College Frat House,Hampden Sydney,VA,USA,true,1
1613507150,2019-11-10,2019,5,Fall Tour 2019,The Broadberry,Richmond,VA,USA,true,1
1613506931,2019-11-14,2019,5,Fall Tour 2019,Roxian Theatre,McKees Rocks,PA,USA,true,1
1613450184,2019-11-15,2019,5,Fall Tour 2019,The Summit Music Hall,Columbus,OH,USA,true,1
1613444180,2019-11-16,2019,5,Fall Tour 2019,Nietzsche's,Buffalo,NY,USA,true,1
1613443194,2019-11-27,2019,5,Fall Tour 2019,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,true,1
1613441845,2019-12-05,2019,5,Fall Tour 2019,Aggie Theatre,Fort Collins,CO,USA,true,1
1613439915,2019-12-06,2019,5,Fall Tour 2019,Cervantes' Other Side,Denver,CO,USA,true,1
1613439018,2019-12-07,2019,5,Fall Tour 2019,Old Town Pub & Restaurant,Steamboat Springs,CO,USA,true,1
1613436194,2019-12-08,2019,5,Fall Tour 2019,Old Town Pub & Restaurant,Steamboat Springs,CO,USA,true,1
1613435548,2019-12-11,2019,5,Fall Tour 2019,The Bootleg at Atomic Cowboy,St. Louis,MO,USA,true,1
1613434987,2019-12-12,2019,5,Fall Tour 2019,Lincoln Hall,Chicago,IL,USA,true,1
1613434124,2019-12-13,2019,5,Fall Tour 2019,Madison Theater,Covington,KY,USA,true,1
1613433393,2019-12-14,2019,5,Fall Tour 2019,The Mousetrap,Indianapolis,IN,USA,true,1
1613160742,2019-12-21,2019,8,Goosemas VI,Wall Street Theater,Norwalk,CT,USA,true,1
1613158995,2020-01-14,2020,3,Winter Tour 2020,Moon Palace,Riviera Maya,,Mexico,true,1
1613158668,2020-01-17,2020,3,Winter Tour 2020,Moon Palace,Riviera Maya,,Mexico,true,1
1613158190,2020-01-18,2020,3,Winter Tour 2020,Moon Palace,Riviera Maya,,Mexico,true,1
1597168237,2020-01-24,2020,3,Winter Tour 2020,Bowery Ballroom,New York,NY,USA,true,1
1613152694,2020-01-25,2020,3,Winter Tour 2020,Music Hall of Williamsburg,Brooklyn,NY,USA,true,1
1613152384,2020-02-05,2020,3,Winter Tour 2020,Marquee Theatre,Tempe,AZ,USA,true,1
1613147507,2020-02-06,2020,3,Winter Tour 2020,Belly Up Tavern,Solana Beach,CA,USA,true,1
1613103303,2020-02-07,2020,3,Winter Tour 2020,The Troubadour,West Hollywood,CA,USA,true,1
1613147258,2020-02-08,2020,3,Winter Tour 2020,The Troubadour,West Hollywood,CA,USA,true,1
1679080283,2020-02-10,2020,1,,Jam in the Van,Los Angeles,CA,USA,true,1
1613146897,2020-02-12,2020,3,Winter Tour 2020,Fremont Theater,San Luis Obispo,CA,USA,true,1
1613146701,2020-02-13,2020,3,Winter Tour 2020,The Catalyst,Santa Cruz,CA,USA,true,1
1613104091,2020-02-14,2020,3,Winter Tour 2020,Great American Music Hall,San Francisco,CA,USA,true,1
1613101473,2020-02-15,2020,3,Winter Tour 2020,The Regency Ballroom,San Francisco,CA,USA,true,1
1602830467,2020-02-16,2020,3,Winter Tour 2020,Crystal Bay Club,Crystal Bay,NV,USA,true,1
1602830169,2020-02-19,2020,3,Winter Tour 2020,Session Music Hall,Eugene,OR,USA,true,1
1613100294,2020-02-20,2020,3,Winter Tour 2020,Midtown Ballroom,Bend,OR,USA,true,1
1602829277,2020-02-21,2020,3,Winter Tour 2020,Wonder Ballroom,Portland,OR,USA,true,1
1602829578,2020-02-22,2020,3,Winter Tour 2020,Neptune Theatre,Seattle,WA,USA,true,1
1602828440,2020-02-29,2020,3,Winter Tour 2020,Rock Legends Cruise,Port Canaveral,FL,USA,true,2
1602828850,2020-02-29,2020,3,Winter Tour 2020,Rock Legends Cruise,Port Canaveral,FL,USA,true,1
1602828053,2020-03-01,2020,3,Winter Tour 2020,Rock Legends Cruise,Port Canaveral,FL,USA,true,1
1602827443,2020-03-05,2020,3,Winter Tour 2020,Agora Theater,Cleveland,OH,USA,true,1
1602827131,2020-03-06,2020,3,Winter Tour 2020,The Intersection,Grand Rapids,MI,USA,true,1
1602826574,2020-03-07,2020,3,Winter Tour 2020,Riviera Theatre,Chicago,IL,USA,true,1
1602826142,2020-03-08,2020,3,Winter Tour 2020,Delmar Hall,St. Louis,MO,USA,true,1
1594067578,2020-03-11,2020,3,Winter Tour 2020,Madison Theater,Covington,KY,USA,true,1
1602824178,2020-03-15,2020,4,Live From Out There,T's House,Somewhere,CT,USA,true,1
1602823058,2020-03-21,2020,4,Live From Out There,T's House,Somewhere,CT,USA,true,1
1613099309,2020-03-27,2020,4,Live From Out There,T's House,Somewhere,CT,USA,true,1
1599321210,2020-06-19,2020,2,Bingo Tour,Goose Community Rec Center,Redding,CT,USA,true,1
1599321218,2020-06-20,2020,2,Bingo Tour,Goose Community Rec Center,Redding,CT,USA,true,1
1599321248,2020-06-26,2020,2,Bingo Tour,Goose Community Rec Center,Redding,CT,USA,true,1
1601960752,2020-06-27,2020,2,Bingo Tour,Goose Community Rec Center,Redding,CT,USA,true,1
1601959001,2020-06-28,2020,2,Bingo Tour,Millstone Farm,Wilton,CT,USA,true,1
1599321090,2020-09-11,2020,1,,Yarmouth Drive-In,West Yarmouth,MA,USA,true,1
1599321108,2020-09-12,2020,1,,Yarmouth Drive-In,West Yarmouth,MA,USA,true,1
1599321126,2020-09-16,2020,1,,South Farms,Morris,CT,USA,true,1
1599321141,2020-09-17,2020,1,,South Farms,Morris,CT,USA,true,1
1613006128,2020-09-19,2020,1,,Wall Street Theater,Norwalk,CT,USA,true,1
1601953243,2020-10-02,2020,1,,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,USA,true,1
1601953232,2020-10-03,2020,6,Fall Tour 2020,Drive-In Live,Swanzey,NH,USA,true,1
1602831065,2020-10-15,2020,6,Fall Tour 2020,Legend Valley,Thornville,OH,USA,true,1
1608528597,2020-10-17,2020,6,Fall Tour 2020,Smoky Mountain Event Center,Waynesville,NC,USA,true,1
1608527452,2020-10-19,2020,6,Fall Tour 2020,Frederick Fairgrounds,Frederick,MD,USA,true,1
1605809122,2020-11-06,2020,6,Fall Tour 2020,South Farms,Morris,CT,USA,true,1
1605927892,2020-11-07,2020,6,Fall Tour 2020,South Farms,Morris,CT,USA,true,1
1608529980,2020-12-11,2020,1,,620 Loft & Garden in Rockefeller Center,New York,NY,USA,true,1
1618127002,2021-04-09,2021,1,,Spirit of the Suwannee Music Park,Live Oak,FL,USA,true,1
1621489414,2021-05-03,2021,26,Shenanigans Summer Tour 2021,Frederick Fairgrounds,Frederick,MD,USA,true,1
1621489520,2021-05-04,2021,26,Shenanigans Summer Tour 2021,Frederick Fairgrounds,Frederick,MD,USA,true,1
1621490963,2021-05-06,2021,1,,Riverfront Park,North Charleston,SC,USA,true,1
1621488565,2021-05-08,2021,26,Shenanigans Summer Tour 2021,The Caverns Above Ground Amphitheater,Pelham,TN,USA,true,1
1621488243,2021-05-09,2021,1,,The Caverns Above Ground Amphitheater,Pelham,TN,USA,true,1
1624330525,2021-06-11,2021,26,Shenanigans Summer Tour 2021,Northlands Live,Swanzey,NH,USA,true,1
1624331646,2021-06-12,2021,26,Shenanigans Summer Tour 2021,Westville Music Bowl,New Haven,CT,USA,true,1
1624331672,2021-06-13,2021,26,Shenanigans Summer Tour 2021,Westville Music Bowl,New Haven,CT,USA,true,1
1624592560,2021-06-15,2021,26,Shenanigans Summer Tour 2021,Silver Lake Twin Drive-In Theatre,Perry,NY,USA,true,1
1625628063,2021-06-16,2021,26,Shenanigans Summer Tour 2021,Silver Lake Twin Drive-In Theatre,Perry,NY,USA,true,1
1624331734,2021-06-18,2021,26,Shenanigans Summer Tour 2021,Legend Valley,Thornville,OH,USA,true,1
1624331751,2021-06-19,2021,26,Shenanigans Summer Tour 2021,Legend Valley,Thornville,OH,USA,true,1
1626226617,2021-07-02,2021,26,Shenanigans Summer Tour 2021,The Pines Music Park,Eau Claire,WI,USA,true,1
1626226633,2021-07-03,2021,26,Shenanigans Summer Tour 2021,The Pines Music Park,Eau Claire,WI,USA,true,1
1627784422,2021-07-06,2021,26,Shenanigans Summer Tour 2021,Pine Creek Lodge,Livingston,MT,USA,true,1
1627787577,2021-07-07,2021,26,Shenanigans Summer Tour 2021,Pine Creek Lodge,Livingston,MT,USA,true,1
1627788999,2021-07-09,2021,26,Shenanigans Summer Tour 2021,Sculpture Park at Denver Performing Arts Center,Denver,CO,USA,true,1
1628047692,2021-07-10,2021,26,Shenanigans Summer Tour 2021,Sculpture Park at Denver Performing Arts Center,Denver,CO,USA,true,1
1628134819,2021-07-23,2021,1,,FloydFest,Floyd,VA,USA,true,1
1630723826,2021-08-21,2021,1,,Oak Ridge Farm,Arrington,VA,USA,true,1
1630726077,2021-08-22,2021,1,,Oak Ridge Farm,Arrington,VA,USA,true,1
1630728677,2021-08-28,2021,1,,Bronx Zoo,Bronx,NY,USA,true,1
1631854243,2021-09-03,2021,1,,Snowshoe Mountain Resort,Snowshoe,WV,USA,true,1
1631924908,2021-09-18,2021,1,,Sea.Hear.Now Festival,Asbury Park,NJ,USA,true,1
1635306732,2021-10-08,2021,27,Fall Tour 2021,Terminal 5,New York,NY,USA,true,1
1635910003,2021-10-09,2021,27,Fall Tour 2021,Terminal 5,New York,NY,USA,true,1
1635919185,2021-10-28,2021,27,Fall Tour 2021,State Theater,Portland,ME,USA,true,1
1635919553,2021-10-29,2021,27,Fall Tour 2021,State Theater,Portland,ME,USA,true,1
1643255453,2021-10-30,2021,27,Fall Tour 2021,The Palladium,Worcester,MA,USA,true,1
1643255473,2021-10-31,2021,27,Fall Tour 2021,The Palladium,Worcester,MA,USA,true,1
1643255965,2021-11-06,2021,27,Fall Tour 2021,The Eastern,Atlanta,GA,USA,true,1
1643255989,2021-11-07,2021,27,Fall Tour 2021,The Eastern,Atlanta,GA,USA,true,1
1643256041,2021-11-09,2021,27,Fall Tour 2021,Republic,New Orleans,LA,USA,true,1
1643256074,2021-11-10,2021,27,Fall Tour 2021,House of Blues,Houston,TX,USA,true,1
1643256285,2021-11-11,2021,27,Fall Tour 2021,Historic Scoot Inn,Austin,TX,USA,true,1
1643256302,2021-11-12,2021,27,Fall Tour 2021,Historic Scoot Inn,Austin,TX,USA,true,1
1643257560,2021-11-13,2021,27,Fall Tour 2021,The Echo Lounge & Music Hall,Dallas,TX,USA,true,1
1643257583,2021-11-16,2021,27,Fall Tour 2021,Tower Theatre,Oklahoma City,OK,USA,true,1
1643257605,2021-11-17,2021,27,Fall Tour 2021,The Truman,Kansas City,MO,USA,true,1
1643341083,2021-11-19,2021,27,Fall Tour 2021,Belly Up,Aspen,CO,USA,true,1
1643341465,2021-11-21,2021,27,Fall Tour 2021,The Mission Ballroom,Denver,CO,USA,true,1
1643341486,2021-11-22,2021,27,Fall Tour 2021,The Mission Ballroom,Denver,CO,USA,true,1
1643341525,2021-12-30,2021,1,,Riviera Theatre,Chicago,IL,USA,true,1
1643341538,2021-12-31,2021,1,,Riviera Theatre,Chicago,IL,USA,true,1
1643221619,2022-01-26,2022,28,Winter Tour 2022,Marquee Theatre,Tempe,AZ,USA,true,1
1643342049,2022-01-27,2022,28,Winter Tour 2022,The Observatory North Park,San Diego,CA,USA,true,1
1643430972,2022-01-28,2022,28,Winter Tour 2022,The Fonda Theatre,Los Angeles,CA,USA,true,1
1643946135,2022-01-29,2022,28,Winter Tour 2022,The Regency Ballroom,San Francisco,CA,USA,true,1
1646889854,2022-01-30,2022,28,Winter Tour 2022,The Regency Ballroom,San Francisco,CA,USA,true,1
1646890151,2022-02-02,2022,28,Winter Tour 2022,Midtown Ballroom,Bend,OR,USA,true,1
1646890846,2022-02-03,2022,28,Winter Tour 2022,Wonder Ballroom,Portland,OR,USA,true,1
1646891581,2022-02-04,2022,28,Winter Tour 2022,Wonder Ballroom,Portland,OR,USA,true,1
1644291579,2022-02-05,2022,28,Winter Tour 2022,Neptune Theatre,Seattle,WA,USA,true,1
1644290969,2022-02-07,2022,28,Winter Tour 2022,The ELM,Bozeman,MT,USA,true,1
1647968786,2022-02-09,2022,28,Winter Tour 2022,First Avenue,Minneapolis,MN,USA,true,1
1647969186,2022-02-10,2022,28,Winter Tour 2022,The Sylvee,Madison,WI,USA,true,1
1647969465,2022-02-11,2022,28,Winter Tour 2022,Old Forester's Paristown Hall,Louisville,KY,USA,true,1
1647969788,2022-02-12,2022,28,Winter Tour 2022,Stage AE,Pittsburgh,PA,USA,true,1
1647970135,2022-02-26,2022,1,,Mohegan Sun Arena,Uncasville,CT,USA,true,1
1646272524,2022-03-01,2022,28,Winter Tour 2022,9:30 Club,Washington,DC,USA,true,1
1646892759,2022-03-02,2022,28,Winter Tour 2022,9:30 Club,Washington,DC,USA,true,1
1647971657,2022-03-03,2022,28,Winter Tour 2022,The Fillmore,Charlotte,NC,USA,true,1
1647971890,2022-03-04,2022,28,Winter Tour 2022,Brooklyn Bowl,Nashville,TN,USA,true,1
1647972376,2022-03-05,2022,28,Winter Tour 2022,Brooklyn Bowl,Nashville,TN,USA,true,1
1647972561,2022-03-07,2022,28,Winter Tour 2022,The Mill & Mine,Knoxville,TN,USA,true,1
1647972862,2022-03-09,2022,28,Winter Tour 2022,Royal Oak Music Theatre,Royal Oak,MI,USA,true,1
1647967541,2022-03-10,2022,28,Winter Tour 2022,Agora Theater,Cleveland,OH,USA,true,1
1647973810,2022-03-11,2022,28,Winter Tour 2022,The Fillmore,Philadelphia,PA,USA,true,1
1647974144,2022-03-12,2022,28,Winter Tour 2022,The Fillmore,Philadelphia,PA,USA,true,1
1649637376,2022-04-28,2022,1,,Firefly Distillery,North Charleston,SC,USA,true,1
1650982465,2022-04-29,2022,1,,Salvage Station,Asheville,NC,USA,true,1
1651783457,2022-04-30,2022,1,,Sweetwater 420 Festival,Atlanta,GA,USA,true,1
1651783541,2022-05-01,2022,1,,Beale Street Music Festival,Memphis,TN,USA,true,1
1653776640,2022-05-27,2022,29,Dripfield Summer Tour 2022,Westville Music Bowl,New Haven,CT,USA,true,1
1653839586,2022-05-28,2022,29,Dripfield Summer Tour 2022,Westville Music Bowl,New Haven,CT,USA,true,1
1654951966,2022-05-29,2022,29,Dripfield Summer Tour 2022,Boston Calling,Boston,MA,USA,true,1
1654952260,2022-06-06,2022,29,Dripfield Summer Tour 2022,Champlain Valley Exposition,Essex Junction,VT,USA,true,1
1654952499,2022-06-08,2022,29,Dripfield Summer Tour 2022,Artpark,Lewiston,NY,USA,true,1
1654952852,2022-06-10,2022,29,Dripfield Summer Tour 2022,Legend Valley,Thornville,OH,USA,true,1
1658016134,2022-06-11,2022,29,Dripfield Summer Tour 2022,Legend Valley,Thornville,OH,USA,true,1
1658547159,2022-06-12,2022,29,Dripfield Summer Tour 2022,TCU Amphitheater at White River State Park,Indianapolis,IN,USA,true,1
1658553316,2022-06-14,2022,29,Dripfield Summer Tour 2022,Greenfield Lake Amphitheater,Wilmington,NC,USA,true,1
1658553333,2022-06-15,2022,29,Dripfield Summer Tour 2022,Red Hat Amphitheater,Raleigh,NC,USA,true,1
1658553367,2022-06-17,2022,29,Dripfield Summer Tour 2022,Bonnaroo Music and Arts Festival,Manchester,TN,USA,true,1
1658553386,2022-06-24,2022,29,Dripfield Summer Tour 2022,Radio City Music Hall,New York,NY,USA,true,1
1658553400,2022-06-25,2022,29,Dripfield Summer Tour 2022,Radio City Music Hall,New York,NY,USA,true,1
1667314241,2022-06-25,2022,1,,Studio 1515,New York,NY,USA,true,1
1658554962,2022-06-30,2022,29,Dripfield Summer Tour 2022,High Sierra Music Festival,Quincy,CA,USA,true,1
1658556414,2022-07-02,2022,29,Dripfield Summer Tour 2022,Peach Music Festival,Scranton,PA,USA,true,1
1658556522,2022-07-22,2022,29,Dripfield Summer Tour 2022,Fort Adams State Park,Newport,RI,USA,true,1
1658556609,2022-07-22,2022,29,Dripfield Summer Tour 2022,Newport Blues Café,Newport,RI,USA,true,2
1660830109,2022-08-12,2022,29,Dripfield Summer Tour 2022,Chrysalis,Columbia,MD,USA,true,1
1660830198,2022-08-13,2022,29,Dripfield Summer Tour 2022,Chrysalis,Columbia,MD,USA,true,1
1660783551,2022-08-16,2022,29,Dripfield Summer Tour 2022,Dillon Amphitheatre,Dillon,CO,USA,true,1
1660783515,2022-08-17,2022,29,Dripfield Summer Tour 2022,Dillon Amphitheatre,Dillon,CO,USA,true,1
1660875454,2022-08-18,2022,29,Dripfield Summer Tour 2022,Red Rocks Park and Amphitheater,Morrison,CO,USA,true,1
1661051264,2022-08-20,2022,29,Dripfield Summer Tour 2022,Brooklyn Bowl,Las Vegas,NV,USA,true,1
1661051366,2022-08-21,2022,29,Dripfield Summer Tour 2022,Greek Theatre,Los Angeles,CA,USA,true,1
1661051448,2022-08-23,2022,29,Dripfield Summer Tour 2022,South Shore Room at Harrah's Lake Tahoe,Stateline,NV,USA,true,1
1661051487,2022-08-25,2022,1,,Pioneer Courthouse Square,Portland,OR,USA,true,1
1661051527,2022-08-26,2022,29,Dripfield Summer Tour 2022,Thing Festival,Port Townsend,WA,USA,true,1
1661051560,2022-08-27,2022,29,Dripfield Summer Tour 2022,Sacred Rose Festival,Bridgeview,IL,USA,true,1
1661654953,2022-09-29,2022,30,Dripfield Fall Tour 2022,The National,Richmond,VA,USA,true,1
1661654980,2022-09-30,2022,30,Dripfield Fall Tour 2022,The National,Richmond,VA,USA,true,1
1661655044,2022-10-01,2022,30,Dripfield Fall Tour 2022,Pullman Yards,Atlanta,GA,USA,true,1
1661655058,2022-10-02,2022,30,Dripfield Fall Tour 2022,Pullman Yards,Atlanta,GA,USA,true,1
1661655105,2022-10-04,2022,30,Dripfield Fall Tour 2022,The Pageant,St. Louis,MO,USA,true,1
1661655131,2022-10-06,2022,30,Dripfield Fall Tour 2022,Joy Theater,New Orleans,LA,USA,true,1
1661655168,2022-10-07,2022,30,Dripfield Fall Tour 2022,Joy Theater,New Orleans,LA,USA,true,1
1661655203,2022-10-08,2022,30,Dripfield Fall Tour 2022,Stubb's BBQ,Austin,TX,USA,true,1
1661655429,2022-10-09,2022,30,Dripfield Fall Tour 2022,Zilker Park,Austin,TX,USA,true,1
1661655503,2022-10-11,2022,30,Dripfield Fall Tour 2022,Arvest Bank Theater at the Midland,Kansas City,MO,USA,true,1
1661655538,2022-10-13,2022,30,Dripfield Fall Tour 2022,JJ's Live,Fayetteville,AR,USA,true,1
1661655592,2022-10-14,2022,30,Dripfield Fall Tour 2022,The Criterion,Oklahoma City,OK,USA,true,1
1661655645,2022-10-15,2022,30,Dripfield Fall Tour 2022,South Side Ballroom,Dallas,TX,USA,true,1
1661655448,2022-10-16,2022,30,Dripfield Fall Tour 2022,Zilker Park,Austin,TX,USA,true,1
1667313566,2022-11-01,2022,1,,Hollywood Masonic Temple,Hollywood,CA,USA,true,1
1661655709,2022-11-09,2022,31,TAB/Goose Fall 2022,Cross Insurance Arena,Portland,ME,USA,true,1
1661655754,2022-11-11,2022,31,TAB/Goose Fall 2022,Tsongas Center,Lowell,MA,USA,true,1
1661655935,2022-11-12,2022,31,TAB/Goose Fall 2022,Mohegan Sun Arena,Uncasville,CT,USA,true,1
1661655965,2022-11-13,2022,31,TAB/Goose Fall 2022,Cool Insuring Arena,Glens Falls,NY,USA,true,1
1661656009,2022-11-15,2022,31,TAB/Goose Fall 2022,UPMC Events Center,Carnot-Moon,PA,USA,true,1
1661656167,2022-11-17,2022,31,TAB/Goose Fall 2022,EagleBank Arena,Fairfax,VA,USA,true,1
1661656204,2022-11-18,2022,31,TAB/Goose Fall 2022,War Memorial Arena,Syracuse,NY,USA,true,1
1661656555,2022-11-19,2022,31,TAB/Goose Fall 2022,Santander Arena,Reading,PA,USA,true,1
1670018897,2022-12-07,2022,1,,30 Rockefeller Plaza,New York,NY,USA,true,1
1661656582,2022-12-16,2022,1,,1STBANK Center,Broomfield,CO,USA,true,1
1661656607,2022-12-17,2022,1,,1STBANK Center,Broomfield,CO,USA,true,1
1668170993,2022-12-18,2022,1,,The Fox Theatre,Boulder,CO,USA,true,1
1664301263,2022-12-30,2022,1,,Andrew J Brady Music Center,Cincinnati,OH,USA,true,1
1664301272,2022-12-31,2022,1,,Andrew J Brady Music Center,Cincinnati,OH,USA,true,1
1672769241,2023-01-15,2023,1,,Moon Palace,Riviera Maya,,Mexico,true,1
1677934351,2023-03-03,2023,1,,Okeechobee Music Festival,Okeechobee,FL,USA,true,1
1670439691,2023-03-08,2023,32,Spring Tour 2023,The Capitol Theatre,Port Chester,NY,USA,true,1
1670439704,2023-03-09,2023,1,,The Capitol Theatre,Port Chester,NY,USA,true,1
1670439739,2023-03-10,2023,1,,The Capitol Theatre,Port Chester,NY,USA,true,1
1670439778,2023-03-11,2023,1,,The Capitol Theatre,Port Chester,NY,USA,true,1
1670439789,2023-03-12,2023,1,,The Capitol Theatre,Port Chester,NY,USA,true,1
1670440316,2023-03-23,2023,32,Spring Tour 2023,Roadrunner,Boston,MA,USA,true,1
1670440350,2023-03-24,2023,32,Spring Tour 2023,The Met,Philadelphia,PA,USA,true,1
1670440360,2023-03-25,2023,32,Spring Tour 2023,The Met,Philadelphia,PA,USA,true,1
1670440377,2023-03-26,2023,32,Spring Tour 2023,Agora Theater,Cleveland,OH,USA,true,1
1678977364,2023-03-28,2023,32,Spring Tour 2023,Georgia Theatre,Athens,GA,USA,true,1
1678977337,2023-03-30,2023,32,Spring Tour 2023,Ryman Auditorium,Nashville,TN,USA,true,1
1670440389,2023-03-31,2023,32,Spring Tour 2023,Ryman Auditorium,Nashville,TN,USA,true,1
1680396905,2023-04-01,2023,32,Spring Tour 2023,Ryman Auditorium,Nashville,TN,USA,true,1
1680396930,2023-04-02,2023,32,Spring Tour 2023,Avondale Brewing Company,Birmingham,AL,USA,true,1
1670440423,2023-04-13,2023,32,Spring Tour 2023,The Sylvee,Madison,WI,USA,true,1
1670440441,2023-04-14,2023,32,Spring Tour 2023,The Salt Shed,Chicago,IL,USA,true,1
1670440457,2023-04-15,2023,32,Spring Tour 2023,The Salt Shed,Chicago,IL,USA,true,1
1670440474,2023-04-16,2023,32,Spring Tour 2023,Palace Theatre,St. Paul,MN,USA,true,1
1670440487,2023-04-18,2023,32,Spring Tour 2023,The ELM,Bozeman,MT,USA,true,1
1670440497,2023-04-19,2023,32,Spring Tour 2023,The ELM,Bozeman,MT,USA,true,1
1670440512,2023-04-21,2023,32,Spring Tour 2023,Knitting Factory,Boise,ID,USA,true,1
1670440530,2023-04-22,2023,32,Spring Tour 2023,Paramount Theatre,Seattle,WA,USA,true,1
1670440544,2023-04-23,2023,32,Spring Tour 2023,Paramount Theatre,Seattle,WA,USA,true,1
1670440689,2023-04-25,2023,32,Spring Tour 2023,McDonald Theatre,Eugene,OR,USA,true,1
1670440707,2023-04-27,2023,32,Spring Tour 2023,The Warfield,San Francisco,CA,USA,true,1
1670440719,2023-04-28,2023,32,Spring Tour 2023,The Warfield,San Francisco,CA,USA,true,1
1670440734,2023-04-29,2023,32,Spring Tour 2023,Cal Coast Credit Union Amphitheater,San Diego,CA,USA,true,1
1678977645,2023-05-02,2023,32,Spring Tour 2023,Faubourg Brewery,New Orleans,LA,USA,true,1
1678977663,2023-05-03,2023,32,Spring Tour 2023,Faubourg Brewery,New Orleans,LA,USA,true,1
1684521220,2023-05-26,2023,33,Summer Tour 2023,Three Sisters Park,Chillicothe,IL,USA,true,1
1678977723,2023-06-02,2023,33,Summer Tour 2023,Cathead Distillery,Jackson,MS,USA,true,1
1678977739,2023-06-03,2023,33,Summer Tour 2023,Riverbend Music Festival,Chattanooga,TN,USA,true,1
1678977750,2023-06-04,2023,33,Summer Tour 2023,Railbird Music Festival,Lexington,KY,USA,true,1
1686586195,2023-06-21,2023,33,Summer Tour 2023,Riviera Theatre,Chicago,IL,USA,true,1
1678977768,2023-06-22,2023,33,Summer Tour 2023,Louisville Palace Theatre,Louisville,KY,USA,true,1
1678977782,2023-06-23,2023,33,Summer Tour 2023,Louisville Palace Theatre,Louisville,KY,USA,true,1
1678977794,2023-06-25,2023,33,Summer Tour 2023,Electric Forest Festival,Rothbury,MI,USA,true,1
1678977807,2023-06-27,2023,33,Summer Tour 2023,Kemba Live! Outdoors,Columbus,OH,USA,true,1
1680623883,2023-06-29,2023,33,Summer Tour 2023,Peach Music Festival,Scranton,PA,USA,true,1
1680623957,2023-06-30,2023,33,Summer Tour 2023,Nelson Ledges Quarry Park,Garrettsville,OH,USA,true,1
1680623971,2023-07-01,2023,33,Summer Tour 2023,Nelson Ledges Quarry Park,Garrettsville,OH,USA,true,1
1678977844,2023-07-03,2023,33,Summer Tour 2023,Stone Pony Summer Stage,Asbury Park,NJ,USA,true,1
1678977854,2023-07-04,2023,33,Summer Tour 2023,Stone Pony Summer Stage,Asbury Park,NJ,USA,true,1
1680624000,2023-07-06,2023,33,Summer Tour 2023,Thompson's Point,Portland,ME,USA,true,1
1678977867,2023-07-07,2023,33,Summer Tour 2023,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,true,1
1680624030,2023-07-08,2023,33,Summer Tour 2023,Levitate Music and Arts Festival,Marshfield,MA,USA,true,1
1680624072,2023-07-29,2023,33,Summer Tour 2023,Fort Adams State Park,Newport,RI,USA,true,1
1689710328,2023-09-13,2023,34,Fall Tour 2023,Leader Bank Pavilion,Boston,MA,USA,true,1
